,3000_1m,3000_3m,3000_6m,3000_12m,4000_1m,4000_3m,4000_6m,4000_12m,5000_1m,5000_3m,5000_6m,5000_12m,6000_1m,6000_3m,6000_6m,6000_12m
406,0,7,7,7,5,7,7,7,5,7,7,7,6,7,7,7
407,1,7,7,7,2,7,7,7,6,7,7,7,5,7,7,7
408,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
409,2,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7
410,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
411,2,7,7,7,4,7,7,7,5,7,7,7,7,7,7,7
412,2,7,7,7,3,7,7,7,6,7,7,7,6,7,7,7
413,2,7,7,7,5,7,7,7,5,7,7,7,7,7,7,7
414,1,7,7,7,2,7,7,7,6,7,7,7,7,7,7,7
415,1,7,7,7,1,7,7,7,6,6,7,7,7,7,7,7
416,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
417,4,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
418,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
419,5,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7
420,4,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7
421,3,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
422,4,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7
423,5,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7
424,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
425,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
426,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
427,5,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7
428,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
429,5,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7
430,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
431,5,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7
432,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
433,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
434,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
435,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
436,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
437,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7
438,6,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7
439,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
440,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
441,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
442,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
443,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
444,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
445,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
446,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
447,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
448,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
449,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
450,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
451,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
452,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
453,7,7,7,7,6,7,7,7,7,7,7,7,6,7,7,7
454,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
455,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
456,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
457,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
458,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
459,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
460,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
461,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
462,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
463,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
464,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
465,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
466,6,7,7,7,6,7,7,7,7,7,7,7,6,7,7,7
467,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
468,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
469,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
470,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
471,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
472,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
473,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
474,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
475,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
476,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
477,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
478,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
479,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
480,6,7,7,7,6,7,7,7,7,7,7,7,6,7,7,7
481,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
482,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
483,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
484,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
485,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
486,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
487,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
488,6,6,7,7,6,7,7,7,6,7,7,7,6,7,7,7
489,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
490,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
491,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
492,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
493,6,7,7,7,6,6,7,7,6,7,7,7,6,7,7,7
494,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
495,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
496,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
497,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
498,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
499,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
500,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
501,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
502,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
503,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
504,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
505,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
506,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
507,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
508,6,7,7,7,6,7,7,7,7,7,7,7,6,7,7,7
509,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
510,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
511,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
513,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
516,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
517,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
518,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
519,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
520,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
521,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
522,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
523,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
524,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
525,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
526,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
527,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
528,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
529,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
530,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
531,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
532,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
533,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
534,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
535,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
536,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
537,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
538,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
539,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
540,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
541,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
542,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
543,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
544,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
545,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
546,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
547,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
548,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
549,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
550,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
551,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
552,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
553,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
554,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
555,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
556,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
557,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
558,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
559,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
560,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
561,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
562,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
563,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
564,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
565,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
566,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
567,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
568,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
569,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
570,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
571,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
572,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
573,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
574,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
575,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
576,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
577,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
578,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
579,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
580,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
581,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
582,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
583,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
584,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
585,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
586,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
587,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
588,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
589,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
590,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
591,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
592,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
593,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
594,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
595,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
596,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
597,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
598,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
599,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
600,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
601,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
602,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
603,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
604,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
605,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
606,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
607,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
608,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
609,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
610,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
611,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
612,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
613,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
614,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
615,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
616,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
617,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
618,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
619,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
620,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
621,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
622,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
623,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
624,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
625,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
626,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
627,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
628,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
629,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
630,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
631,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
632,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
633,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
634,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
635,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
636,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
637,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
638,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
639,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
640,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
641,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
642,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
643,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
644,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
645,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
646,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
647,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
648,2,7,7,7,4,7,7,7,4,7,7,7,4,7,7,7
649,2,7,7,7,4,7,7,7,4,7,7,7,4,7,7,7
650,4,7,7,7,4,7,7,7,3,7,7,7,6,7,7,7
651,2,7,7,7,2,7,7,7,6,7,7,7,7,7,7,7
652,4,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7
653,4,7,7,7,4,7,7,7,6,7,7,7,7,7,7,7
654,4,7,7,7,4,7,7,7,6,7,7,7,7,7,7,7
655,4,7,7,7,7,7,7,7,6,7,7,7,5,7,7,7
656,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
657,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7
658,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
659,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
660,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
661,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
662,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
663,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
664,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
665,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
666,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
667,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
668,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
669,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
670,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
671,5,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
672,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
673,3,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
674,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
675,7,7,7,7,5,7,7,7,6,7,7,7,7,7,7,7
676,4,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
677,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
678,6,7,7,7,3,7,7,7,6,7,7,7,6,7,7,7
679,7,7,7,7,6,7,7,7,5,7,7,7,7,7,7,7
680,5,7,7,7,5,7,7,7,6,7,7,7,7,7,7,7
681,0,7,7,7,5,7,7,7,5,7,7,7,6,7,7,7
682,5,7,7,7,6,7,7,7,5,7,7,7,7,7,7,7
683,5,7,7,7,2,7,7,7,5,7,7,7,7,7,7,7
684,4,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
685,4,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
686,1,7,7,7,6,7,7,7,5,7,7,7,7,7,7,7
687,0,7,7,7,2,7,7,7,6,7,7,7,6,7,7,7
688,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
689,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7
690,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
691,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
692,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
693,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
694,7,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
695,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
696,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
697,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
698,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
699,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
700,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
701,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
702,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
703,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7
704,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
705,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
706,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
707,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
708,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
709,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
710,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
711,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
712,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
713,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
714,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
715,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
716,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
717,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
718,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
719,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
720,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
721,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
722,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
723,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
724,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
725,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
726,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7
727,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
728,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
729,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
730,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
731,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
732,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
733,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7
734,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
735,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
736,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
737,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
738,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
739,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
740,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
741,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
742,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7
743,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
744,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
745,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
746,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
747,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
748,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
749,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7
750,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
751,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
752,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
753,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
754,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
755,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
756,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
757,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
758,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
759,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
760,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
761,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
762,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
763,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
764,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
765,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
766,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
767,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
768,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
769,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
770,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
771,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
772,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
773,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
774,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
775,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
776,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
777,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
778,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
779,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
780,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
781,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
782,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
783,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
784,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
785,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
786,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
787,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
788,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
789,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
790,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
791,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
792,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
793,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
794,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
795,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
796,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
797,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
798,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
799,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
800,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
801,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
802,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
803,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
804,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
805,5,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
806,6,7,7,7,7,7,7,7,6,7,7,7,6,7,7,7
807,5,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
808,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7
809,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
810,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
811,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
812,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7
813,7,7,7,7,6,7,7,7,7,7,7,7,6,7,7,7
